timeStamp,RefrigerationMachine2-Input-0-Power,System-Output-0Power,System-Input-0Power,RefrigerationMachine2-Output-Power,RefrigerationMachine1-Output-Power,RefrigerationMachine1-Input-0-Power,RefrigerationMachine1-Power-State-0,RefrigerationMachine1-Power-State-1,RefrigerationMachine1-Power-State-2,RefrigerationMachine2-Power-State-0,RefrigerationMachine2-Power-State-1,RefrigerationMachine2-Power-State-2
12,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
13,0;408,57;1789,7223451829973;654,1969721350406;1004,4343536846812;785,2879914983159;245,62697213504063;1,0;0,0;-0,0;1,0;-0,0;-0,0
14,0;406,43504920715856;2143,1934449134196;742,7947248384248;999,1906041261899;1144,0028407872296;336,3596756312663;0,0;1,0;0,0;-0,0;-0,0;1,0
15,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
16,0;0,0;0,9270296299604582;46,997607800093306;0,927029629960714;-2,5579538487363607E-13;46,997607800093306;1,0;-0,0;-0,0;1,0;-0,0;-0,0
17,0;408,57;1789,7223451829968;654,1969721350406;1004,4343536846812;785,2879914983156;245,62697213504055;1,0;0,0;-0,0;1,0;-0,0;-0,0
18,0;405,4699504017158;2208,153188399295;758,86;996,8201811394354;1211,3330072598596;353,39004959828424;-0,0;1,0;0,0;-0,0;0,0;1,0
19,0;408,56999999999994;2203,511208734958;758,86;1004,4343536846811;1199,0768550502771;350,2900000000001;0,0;0,0;1,0;-0,0;0,0;1,0
20,0;405,4699504017158;2208,153188399295;758,86;996,8201811394354;1211,3330072598596;353,39004959828424;0,0;0,0;1,0;-0,0;0,0;1,0
21,0;408,57;2203,5112087349585;758,86;1004,4343536846812;1199,0768550502771;350,29;-0,0;0,0;1,0;-0,0;0,0;1,0
22,0;406,4350492071587;999,1906041261905;453,43265700725215;999,1906041261904;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;0,0;1,0
23,0;0,0;414,71589318192224;151,6606356650529;0,927029629960714;413,7888635519615;151,6606356650529;1,0;-0,0;-0,0;-0,0;-0,0;1,0
24,0;408,57;2203,5112087349585;758,86;1004,4343536846812;1199,0768550502771;350,29;1,0;0,0;-0,0;1,0;-0,0;-0,0
25,0;405,4699504017158;2208,153188399295;758,8599999999999;996,8201811394354;1211,3330072598592;353,3900495982841;0,0;0,0;1,0;-0,0;0,0;1,0
26,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
27,0;0,0;0,9270296299607993;46,99760780009339;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
28,0;408,57;1789,7223451829973;654,1969721350406;1004,4343536846812;785,2879914983159;245,62697213504063;1,0;0,0;-0,0;1,0;-0,0;-0,0
29,0;405,4699504017158;2208,153188399295;758,86;996,8201811394354;1211,3330072598596;353,39004959828424;-0,0;1,0;-0,0;-0,0;0,0;1,0
30,0;408,57;2203,5112087349585;758,86;1004,4343536846812;1199,0768550502771;350,29;0,0;0,0;1,0;-0,0;0,0;1,0
31,0;0,0;414,7158931819221;151,66063566505287;0,927029629960714;413,7888635519614;151,66063566505287;-0,0;-0,0;1,0;-0,0;-0,0;1,0
32,0;408,56999999999994;2203,511208734958;758,86;1004,4343536846811;1199,0768550502771;350,2900000000001;1,0;0,0;-0,0;1,0;-0,0;-0,0
33,0;405,46995040171583;2208,1531883992952;758,8600000000001;996,8201811394355;1211,3330072598596;353,39004959828424;0,0;0,0;1,0;-0,0;0,0;1,0
34,0;408,57000000000005;2203,5112087349576;758,8599999999999;1004,4343536846814;1199,0768550502762;350,28999999999985;0,0;0,0;1,0;-0,0;-0,0;1,0
35,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;-0,0;-0,0;1,0;-0,0;-0,0;1,0
36,0;386,34129598418457;949,8374246783535;433,33890378427793;949,8374246783534;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
37,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;-0,0;-0,0;1,0
38,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
39,0;0,0;0,9270296299607993;46,997607800093306;0,927029629960714;8,526512829121202E-14;46,99760780009339;1,0;-0,0;-0,0;1,0;-0,0;-0,0
40,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;-0,0;-0,0;1,0;-0,0;-0,0
